Trigger_Date,2023/09/13
Trigger_Time,T 09:36:22.808 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.546
Time (ms),Voltage (V),Current (A)
11.68,264.899,40.003
11.72,266.548,39.991
11.75,267.776,40.392
11.78,269.18,40.759
11.81,270.444,40.965
11.85,271.812,41.045
11.88,272.69,40.885
11.91,273.602,41.022
11.94,274.901,41.286
11.98,275.954,41.503
12.01,277.393,41.675
12.04,278.094,41.847
12.07,277.954,42.832
12.11,278.761,43.451
12.14,279.639,43.348
12.17,279.99,43.439
12.2,280.586,43.669
12.24,281.288,43.772
12.27,282.095,43.909
12.3,283.078,43.875
12.34,283.183,43.875
12.37,283.078,44.115
12.4,284.061,43.966
12.43,284.412,43.554
12.47,283.99,43.588
12.5,284.587,43.646
12.53,285.429,43.497
12.56,285.254,43.451
12.6,284.868,43.462
12.63,284.763,43.268
12.66,284.727,43.107
12.69,284.622,42.89
12.73,283.92,42.626
12.76,283.113,42.683
12.79,283.64,42.729
12.82,283.92,42.42
12.86,282.973,42.26
12.89,281.709,42.248
12.92,281.113,42.099
12.95,280.446,41.767
12.99,279.604,41.458
13.02,278.305,41.446
13.05,277.884,41.423
13.08,276.936,41.103
13.12,274.725,41.125
13.15,273.146,41.183
13.18,272.234,40.896
13.21,270.83,40.472
13.25,269.075,40.278
13.28,267.706,40.22
13.31,266.794,40.049
13.34,265.215,39.888
13.38,263.705,39.819
13.41,262.653,39.602
13.44,261.424,39.258
13.47,259.529,39.018
13.51,258.371,38.754
13.54,257.143,38.319
13.57,255.142,38.044
13.6,253.458,37.78
13.64,251.913,37.299
13.67,249.702,36.784
13.7,247.105,36.566
13.73,245.421,36.406
13.77,244.157,36.062
13.8,242.403,35.73
13.83,240.227,35.73
13.86,239.139,35.65
13.9,238.367,35.157
13.93,236.226,34.676
13.96,233.348,34.447
13.99,231.453,34.286
14.03,230.225,33.863
14.06,228.505,33.427
14.09,225.978,33.187
14.13,224.048,32.958
14.16,222.328,32.545
14.19,220.222,32.167
14.22,218.047,31.858
14.26,216.187,31.514
14.29,214.221,31.171
14.32,211.975,31.033
14.35,210.431,30.861
14.39,208.852,30.495
14.42,206.886,30.243
14.45,204.851,29.933
14.48,202.429,29.532
14.52,200.394,29.143
14.55,198.885,28.799
14.58,197.34,28.444
14.61,195.094,28.238
14.65,192.848,28.112
14.68,191.199,27.791
14.71,189.304,27.241
14.74,186.636,26.817
14.78,184.39,26.531
14.81,182.565,25.981
14.84,180.109,25.466
14.87,177.336,25.214
14.91,175.371,24.939
14.94,173.405,24.366
14.97,170.422,23.839
15.0,166.983,23.484
15.04,164.07,23.209
15.07,162.175,22.728
15.1,160.21,22.098
15.13,157.472,21.754
15.17,154.665,21.353
15.2,151.787,20.563
15.23,148.488,20.116
15.26,145.715,19.818
15.3,142.908,19.188
15.33,139.468,18.592
15.36,135.854,18.008
15.39,132.906,17.71
15.43,130.344,17.264
15.46,127.15,16.633
